citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,v1,v2,v3,v4,v5
C90148,Ebony,0,6,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,15,0,15,15,0,26,0,17,15
C90149,Ebony,0,17,0,0,0,0,2,0,0,0,0,3,0,0,0,0,7,0,0,0,0,15,0,0,0,0,44,0,0,0
C90150,Odyssey,0,0,0,10,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,30,0
C90151,Ebony,5,14,2,0,6,1,3,0,0,3,2,3,1,0,1,0,3,0,0,0,3,2,0,0,9,11,25,3,0,19
C90152,Centaur,4,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,23,0,0,17,0
C90153,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,19,0,0,0
C90154,Centaur,19,1,2,0,1,14,1,2,0,1,0,0,0,0,0,4,0,0,0,0,15,15,15,0,15,52,17,19,0,17
C90155,Centaur,5,0,2,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,15,0,15,0,0,24,0,19,0,0
C90156,Centaur,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,19,17,0,0,0
C90157,Odyssey,0,0,3,9,5,0,0,1,6,1,0,0,1,1,1,0,0,0,1,0,0,0,15,8,0,0,0,20,25,7
C90158,Ebony,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,17,0,0,17
C90159,Tokugawa,0,1,4,0,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,2
C90160,Ebony,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,24,0,0,0
C90161,Odyssey,1,0,0,9,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,15,0,0,15,0,17,0,0,33,0
C90162,Cosmos,0,0,0,0,12,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28
C90163,Odyssey,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,15,0,19,4
C90164,Odyssey,2,5,0,17,0,0,2,0,5,0,1,1,0,4,0,0,1,0,0,0,15,15,0,15,0,18,24,0,41,0
C90165,Cosmos,0,0,1,5,7,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,15,15,15,0,0,17,24,24
C90166,Odyssey,0,0,0,8,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,29,0
C90167,Centaur,6,1,0,1,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,15,0,15,0,27,17,0,17,0
C90168,Ebony,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,15,15,0,9,0,17,17
C90169,Cosmos,0,0,0,1,13,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,17,41
C90170,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,19,15,0,0,0
C90171,Centaur,11,0,0,6,4,5,0,0,4,1,3,0,0,1,1,0,0,0,0,0,15,0,0,15,15,34,0,0,26,21
C90172,Cosmos,0,0,0,3,5,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,15,0,15,15,0,15,0,21,24
C90173,Tokugawa,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,0,0,15,21,0,0
C90174,Cosmos,0,0,0,0,18,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
C90175,Cosmos,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,0,9,0,15,15,0,14,0,15
C90176,Odyssey,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,25,0
C90177,Ebony,12,20,0,1,4,1,2,0,1,1,0,1,0,0,0,2,5,0,0,2,1,0,15,0,0,16,28,15,2,7
C90178,Ebony,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,27,0,0,0
C90179,Odyssey,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0
C90180,Odyssey,0,0,0,10,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,34,0
C90181,Cosmos,0,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,16
C90182,Tokugawa,4,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,0,15,0,0,21,0,19,0,0
C90183,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0
C90184,Centaur,5,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,15,0,0,0,23,17,0,0,0
C90185,Ebony,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,36,0,0,0
C90186,Odyssey,1,0,0,11,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,37,0
C90187,Ebony,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,29,0,0,0
C90188,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0
C90189,Tokugawa,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,15,15,15,0,0,17,15,22,0,0
C90190,Odyssey,1,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,17,15,0,21,0
C90191,Cosmos,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,15,0,0,15,0,15,0,0,36
C90192,Ebony,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,21,0,0,0
C90193,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0
C90194,Tokugawa,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,27,0,0
C90195,Odyssey,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,5,15,15,15,0,7,15
C90196,Centaur,8,0,0,2,0,3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,13,0,0,15,15,28,0,0,18,15
C90197,Ebony,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,15,0,0,0,17,31,0,0,0
C90198,Odyssey,0,0,0,14,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,37,0
C90199,Odyssey,0,2,2,8,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,15,15,15,0,0,18,18,27,0
C90200,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,19,0,0,0
C90201,Cosmos,1,4,5,0,15,1,1,1,0,4,0,1,1,0,4,0,0,0,0,0,15,15,15,0,15,17,21,22,0,38
C90202,Centaur,7,1,0,0,2,5,1,0,0,2,1,0,0,0,0,0,0,0,0,0,15,15,0,0,5,28,17,0,0,9
C90203,Cosmos,1,1,0,0,5,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,2,0,0,17
C90204,Odyssey,1,2,0,7,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,15,15,0,15,15,17,19,0,24,17
C90205,Centaur,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,2,0,0
C90206,Ebony,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,15,0,15,0,15,17,0,17,0
C90207,Tokugawa,1,1,7,0,2,0,0,2,0,2,0,0,1,0,0,1,1,2,0,0,15,15,15,0,15,17,17,27,0,19
C90208,Centaur,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,19,0,0,0,0
C90209,Centaur,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0
C90210,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,17
C90211,Odyssey,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,53,0
C90212,Cosmos,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,15,0,15,0,12,15,0,17,0,16
C90213,Centaur,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0,0,0
C90214,Ebony,3,3,0,5,1,3,3,0,1,1,0,0,0,2,0,0,0,0,0,0,15,15,0,15,15,21,21,0,23,17
C90215,Centaur,6,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,15,0,15,0,25,17,0,17,0
C90216,Ebony,0,8,0,1,1,0,5,0,0,1,0,0,0,0,0,0,3,0,1,0,0,15,0,15,15,0,31,0,17,17
C90217,Cosmos,18,0,0,1,18,0,0,0,1,1,2,0,0,0,2,5,0,0,0,1,15,0,0,15,14,40,0,0,17,36
C90218,Odyssey,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,41,0
C90219,Ebony,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,22,0,0,0
C90220,Cosmos,0,4,3,0,4,0,4,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,15,0,0,0,8,20,0,7
C90221,Centaur,5,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,16,0,17,0,0
C90222,Tokugawa,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,0,15,0,0,15,0,17,0,5
C90223,Centaur,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,26,15,0,0,2
C90224,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,17
C90225,Centaur,11,5,0,0,3,7,3,0,0,3,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,19,12,0,0,6
C90226,Odyssey,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,0,17,0,19,0
C90227,Ebony,0,3,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,0,21,0,19,0
C90228,Tokugawa,0,3,5,0,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,15,15,0,0,0,21,24,0,0
C90229,Cosmos,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0
C90230,Centaur,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,19,0,0,17,0
C90231,Centaur,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0,0,0
C90232,Tokugawa,0,0,2,8,0,0,0,2,3,0,0,0,0,2,0,0,0,0,1,0,0,0,15,15,0,0,0,19,29,0
C90233,Odyssey,0,0,0,13,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35,0
C90234,Centaur,4,2,0,4,0,0,1,0,4,0,0,0,0,0,0,3,1,0,0,0,15,15,0,15,0,22,19,0,23,0
C90235,Odyssey,1,2,0,4,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,15,0,0,15,0,17,3,0,23,0
C90236,Odyssey,0,0,2,9,2,0,0,0,8,0,0,0,1,0,1,0,0,0,1,0,0,0,15,15,15,0,0,18,33,18
C90237,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,17,0,0,0,15
C90238,Cosmos,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35
C90239,Ebony,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15,0,0,15,0,21,0,0,17
C90240,Cosmos,0,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,15,15,0,2,0,17,20
C90241,Odyssey,3,1,0,6,2,1,0,0,3,2,1,0,0,1,0,0,1,0,1,0,15,15,0,15,15,20,17,0,26,19
C90242,Centaur,6,2,9,1,1,2,2,3,1,1,2,0,1,0,0,0,0,2,0,0,0,10,9,0,11,10,14,24,2,13
C90243,Ebony,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,0,0,0,0,53,0,0,0
C90244,Odyssey,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0
C90245,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17
C90246,Cosmos,0,0,0,0,18,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,47
C90247,Odyssey,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,29,0
C90248,Centaur,4,0,0,3,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,15,15,0,15,0,21,15,0,20,0
C90249,Centaur,5,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,2,0,0,0
C90250,Tokugawa,0,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,2,21,0,0
C90251,Cosmos,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,36
C90252,Odyssey,1,0,0,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,15,0,2,15,0,26,0
C90253,Centaur,11,1,8,0,2,7,1,5,0,1,2,0,0,0,0,0,0,3,0,1,7,7,12,0,8,27,9,28,0,12
C90254,Tokugawa,5,1,2,3,3,3,1,1,3,1,0,0,0,0,1,1,0,1,0,0,15,15,15,15,15,24,17,19,21,20
C90255,Cosmos,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,17,0,0,20
C90256,Odyssey,2,2,0,9,0,2,0,0,4,0,0,0,0,2,0,0,1,0,1,0,15,15,0,15,0,19,18,0,31,0
C90257,Odyssey,0,1,1,8,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,0,0,17,17,30,0
C90258,Centaur,12,2,0,0,0,8,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,4,0,0,0
C90259,Ebony,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,15,0,0,16,0,17,0
C90260,Odyssey,0,0,0,11,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,0
C90261,Odyssey,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,26,0
C90262,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0
C90263,Tokugawa,1,0,5,0,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,12,0,7,2,0,19,0,11
C90264,Cosmos,0,0,0,1,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,17,21
C90265,Ebony,0,2,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,19,0,21,0
C90266,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22
C90267,Centaur,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,27,0,0,0,0
C90268,Cosmos,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,19,19
C90269,Cosmos,0,0,0,0,14,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,40
C90270,Ebony,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,17
C90271,Ebony,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,0,33,0,0,0
C90272,Odyssey,0,0,0,11,3,0,0,0,7,1,0,0,0,1,1,0,0,0,2,0,0,0,0,15,15,0,0,0,36,20
C90273,Ebony,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,15,15,15,0,0,17,19,22,0,0
C90274,Ebony,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,20,0,0,0
C90275,Cosmos,0,0,0,4,17,0,0,0,4,9,0,0,0,0,4,0,0,0,0,0,0,0,0,15,15,0,0,0,23,45
C90276,Odyssey,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,17,0,0,17,15
C90277,Odyssey,0,3,0,5,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,15,0,15,0,0,20,0,25,0
C90278,Centaur,9,0,0,2,0,3,0,0,2,0,2,0,0,0,0,2,0,0,0,0,15,0,0,15,0,31,0,0,19,0
C90279,Odyssey,1,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,21,0
C90280,Ebony,0,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,0,35,0,0,0
C90281,Tokugawa,2,0,5,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12,0,0,3,0,21,0,0
C90282,Ebony,0,16,4,0,0,0,3,2,0,0,0,0,0,0,0,0,13,2,0,0,0,15,15,0,0,0,47,23,0,0
C90283,Tokugawa,0,1,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,11,15,0,0,0,13,29,0,0
C90284,Ebony,1,8,0,5,0,1,2,0,3,0,0,2,0,0,0,0,0,0,2,0,0,6,0,12,0,2,18,0,22,0
C90285,Odyssey,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,33,0
C90286,Cosmos,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,19,15,0,0,17
C90287,Tokugawa,0,2,11,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,0,0,0,19,29,0,0
C90288,Ebony,3,2,0,4,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,3,8,0,15,15,8,12,0,22,15
C90289,Odyssey,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,28,15
C90290,Tokugawa,1,1,5,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,15,15,15,0,0,17,17,23,0,0
C90291,Ebony,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,28,0,0,0
C90292,Ebony,0,1,2,4,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,15,15,15,0,0,17,18,21,0
C90293,Centaur,13,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,40,0,0,0,0
C90294,Centaur,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,15,19,17,0,0,15
C90295,Tokugawa,2,13,17,0,0,1,2,2,0,0,0,2,2,0,0,1,2,2,0,0,15,9,11,0,0,19,28,34,0,0
C90296,Cosmos,0,7,8,3,4,0,1,0,1,1,0,0,4,1,0,0,5,0,0,1,0,2,11,15,2,0,15,23,20,8
C90297,Odyssey,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,47,0
C90298,Odyssey,8,0,0,12,0,0,0,0,8,0,1,0,0,1,0,0,0,0,2,0,15,0,0,15,0,24,0,0,38,0
C90299,Cosmos,3,2,0,1,4,0,0,0,1,2,0,0,0,0,0,2,2,0,0,2,0,15,0,15,6,5,19,0,17,14
C90300,Ebony,0,5,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10,0,0,10,0,18,0,0,13
C90301,Cosmos,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,19,15,0,0,15
C90302,Tokugawa,1,3,2,2,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,15,15,15,15,0,17,20,19,19,0
C90303,Centaur,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,0,0,0,0
C90304,Tokugawa,0,1,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,17,25,0,0
C90305,Odyssey,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,0,15,0,25,0
C90306,Centaur,7,1,0,9,0,0,1,0,9,0,0,0,0,0,0,5,0,0,0,0,13,7,0,15,0,25,9,0,33,0
C90307,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0
C90308,Odyssey,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,0,15,0,35,0
C90309,Cosmos,3,0,16,1,5,3,0,0,1,1,0,0,2,0,1,0,0,1,0,0,15,0,15,15,7,21,0,34,17,14
C90310,Cosmos,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25
C90311,Centaur,10,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,15,30,0,0,0,15
C90312,Centaur,1,2,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,15,0,0,15,17,18,0,0,18
C90313,Centaur,16,0,0,3,0,12,0,0,2,0,2,0,0,0,0,0,0,0,1,0,15,0,0,15,0,45,0,0,21,0
C90314,Cosmos,2,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,19,0,0,0,17
C90315,Centaur,19,2,0,0,0,6,2,0,0,0,1,0,0,0,0,6,0,0,0,0,13,7,0,0,0,45,11,0,0,0
C90316,Tokugawa,0,1,5,0,3,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,15,15,0,15,0,17,23,0,20
C90317,Ebony,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,29,0,0,0
C90318,Cosmos,0,0,0,7,5,0,0,0,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,15,15,0,0,0,28,23
C90319,Odyssey,1,0,0,11,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,37,0
C90320,Ebony,0,6,0,2,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,15,0,15,0,0,26,0,19,0
C90321,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0
C90322,Centaur,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15,15,0,0,0,21,17,0,0,0
C90323,Odyssey,2,0,0,9,0,2,0,0,4,0,0,0,0,2,0,0,0,0,1,0,15,0,0,15,0,19,0,0,31,0
C90324,Centaur,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,30,0,0,0,0
C90325,Centaur,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,0,0,0,0
C90326,Tokugawa,0,0,4,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,19,0
C90327,Centaur,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,21,0,0,0,0
C90328,Centaur,9,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,0,0,0,0
C90329,Cosmos,0,0,1,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,17,0,20
C90330,Cosmos,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,37
C90331,Cosmos,0,0,1,1,6,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,15,15,15,0,0,17,17,24
C90332,Cosmos,3,3,0,0,3,1,2,0,0,3,1,0,0,0,0,0,1,0,0,0,15,0,0,0,0,20,6,0,0,6
C90333,Centaur,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,24,0,0,0,0
C90334,Odyssey,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,34,0
C90335,Cosmos,0,3,0,0,5,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,0,0,5,0,9,0,0,13
C90336,Centaur,9,0,0,2,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,15,0,0,15,0,30,0,0,18,0
C90337,Cosmos,0,0,0,0,14,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
C90338,Centaur,5,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,7,0,15,0,0,14,0,21,0,0
C90339,Centaur,12,0,0,1,0,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,15,15,0,15,15,37,15,0,17,15
C90340,Centaur,13,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,39,0,0,0,0
C90341,Odyssey,3,0,0,11,8,1,0,0,4,2,0,0,0,3,2,1,0,0,1,0,5,0,0,15,15,10,0,0,34,27
C90342,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,15,0,0,22
C90343,Cosmos,1,0,0,2,7,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,11,0,0,15,11,13,0,0,19,20
C90344,Ebony,0,12,0,0,0,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,38,0,0,0
C90345,Ebony,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,15,0,0,0,13,19,0,0,0
